day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;45300;KELP;2018;26;;;;;2021;22;;;;;2019.5;-5554.6328125
-1;45300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;518.0
-1;45400;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;518.0
-1;45400;KELP;2018;22;;;;;2020;2;2021;23;;;2019.0;-5569.6875
-1;45500;KELP;2018;25;;;;;2019;3;2021;25;;;2018.5;-5565.3515625
-1;45500;RAINFOREST_RESIN;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;520.0
-1;45600;RAINFOREST_RESIN;9995;26;;;;;10002;5;10005;26;;;9998.5;520.0
-1;45600;KELP;2018;33;;;;;2021;26;;;;;2019.5;-5560.4375
-1;45700;KELP;2018;24;;;;;2021;24;;;;;2019.5;-5559.765625
-1;45700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;520.0
-1;45800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;520.0
-1;45800;KELP;2018;27;;;;;2021;28;;;;;2019.5;-5556.5546875
-1;45900;KELP;2019;4;2018;31;;;2022;31;;;;;2020.5;-6542.1796875
-1;45900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;520.0
-1;46000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;522.0
-1;46000;KELP;2019;2;2018;24;;;2022;26;;;;;2020.5;-6554.0546875
-1;46100;KELP;2019;25;;;;;2022;25;;;;;2020.5;-6558.21875
-1;46100;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;522.0
-1;46200;RAINFOREST_RESIN;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;522.0
-1;46200;KELP;2018;28;;;;;2021;1;2022;27;;;2019.5;-6536.9765625
-1;46300;KELP;2018;29;;;;;2021;29;;;;;2019.5;-6524.8984375
-1;46300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;522.0
-1;46400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;522.0
-1;46400;KELP;2018;22;;;;;2022;22;;;;;2020.0;-6535.75
-1;46500;KELP;2019;6;2018;31;;;2021;31;;;;;2020.0;-6532.8984375
-1;46500;RAINFOREST_RESIN;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;522.0
-1;46600;KELP;2019;3;2018;28;;;2021;1;2022;27;;;2020.0;-6537.3515625
-1;46600;RAINFOREST_RESIN;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;522.0
-1;46700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;520.0
-1;46700;KELP;2019;26;;;;;2022;26;;;;;2020.5;-6556.3125
-1;46800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;520.0
-1;46800;KELP;2019;22;;;;;2022;22;;;;;2020.5;-6568.7109375
-1;46900;KELP;2021;1;2019;32;;;2022;32;;;;;2021.5;-6557.625
-1;46900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;520.0
-1;47000;KELP;2019;21;;;;;2022;21;;;;;2020.5;-6561.328125
-1;47000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;520.0
-1;47100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;520.0
-1;47100;KELP;2019;22;;;;;2022;26;;;;;2020.5;-6557.671875
-1;47200;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;522.0
-1;47200;KELP;2019;30;;;;;2022;30;;;;;2020.5;-6559.0546875
-1;47300;KELP;2019;25;;;;;2021;1;2022;25;;;2020.0;-6563.046875
-1;47300;RAINFOREST_RESIN;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;524.0
-1;47400;KELP;2019;25;;;;;2022;24;;;;;2020.5;-6572.8046875
-1;47400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;526.0
-1;47500;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;526.0
-1;47500;KELP;2019;30;;;;;2021;6;2022;30;;;2020.0;-7552.3125
-1;47600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;526.0
-1;47600;KELP;2019;28;;;;;2022;28;;;;;2020.5;-7543.6640625
-1;47700;KELP;2019;23;;;;;2022;23;;;;;2020.5;-7541.671875
-1;47700;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;526.0
-1;47800;KELP;2019;23;;;;;2022;1;2023;22;;;2020.5;-7539.09375
-1;47800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;526.0
-1;47900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;526.0
-1;47900;KELP;2019;27;;;;;2023;27;;;;;2021.0;-7538.234375
-1;48000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;528.0
-1;48000;KELP;2019;27;;;;;2023;27;;;;;2021.0;-7539.1796875
-1;48100;KELP;2019;22;;;;;2022;21;;;;;2020.5;-7548.1953125
-1;48100;RAINFOREST_RESIN;9995;21;;;;;10002;9;10005;21;;;9998.5;528.0
-1;48200;KELP;2019;25;;;;;2022;25;;;;;2020.5;-7550.9609375
-1;48200;RAINFOREST_RESIN;9998;5;9995;25;;;10005;25;;;;;10001.5;528.0
-1;48300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;528.0
-1;48300;KELP;2018;29;;;;;2019;5;2022;29;;;2018.5;-7584.390625
-1;48400;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;530.0
-1;48400;KELP;2019;1;2018;27;;;2022;27;;;;;2020.5;-7577.6796875
-1;48500;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;-7580.296875
-1;48500;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;530.0
-1;48600;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;-7579.40625
-1;48600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;532.0
-1;48700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;533.0
-1;48700;KELP;2018;23;;;;;2022;23;;;;;2020.0;-7582.609375
-1;48800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;533.0
-1;48800;KELP;2019;29;;;;;2022;24;;;;;2020.5;-7567.8828125
-1;48900;KELP;2019;34;;;;;2022;27;;;;;2020.5;-7562.203125
-1;48900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;533.0
-1;49000;KELP;2019;39;;;;;2022;32;;;;;2020.5;-7566.734375
-1;49000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49100;KELP;2019;40;;;;;2022;32;;;;;2020.5;-7552.84375
-1;49200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;533.0
-1;49200;KELP;2019;21;;;;;2022;21;;;;;2020.5;-7563.984375
-1;49300;KELP;2019;21;;;;;2022;22;;;;;2020.5;-7557.78125
-1;49300;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;533.0
-1;49400;KELP;2021;9;2020;5;2019;20;2022;20;;;;;2021.5;-8090.421875
-1;49400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;533.0
-1;49500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;-8099.6015625
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;533.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;-8107.84375
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;-8105.390625
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;533.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;-8128.4375
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;533.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;533.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;-8122.8828125
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;537.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;-8117.546875
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;-8111.1015625
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;537.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;-8126.25
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;537.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;537.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;-8130.8984375
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;537.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;-8129.953125
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;-8128.2421875
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;537.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;-8132.1171875
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;537.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;540.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;-8127.2734375
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;540.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;-8133.2890625
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;-8136.0078125
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;540.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;-8132.15625
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;540.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;540.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;-8140.390625
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;540.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;-8135.109375
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;-8150.1171875
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;540.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;-8134.359375
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;540.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;540.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;-8133.66796875
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;540.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;-8135.140625
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;-8130.5625
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;540.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;-8124.1484375
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;540.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;540.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;-8118.36328125
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;541.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;-8121.68359375
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;-8122.29296875
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;541.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;-8117.1484375
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;541.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;541.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;-8120.125
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;543.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;-8133.2578125
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;-8131.61328125
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;543.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;545.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;-8121.39453125
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;-8116.78125
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;545.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;545.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;-8168.2421875
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;-8169.875
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;545.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;557.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;-8177.890625
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;-8160.3671875
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;559.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;559.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;-8162.5859375
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;-8170.3125
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;559.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;559.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;-8181.453125
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;-8175.59375
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;559.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;559.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;-8169.6484375
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;-8163.828125
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;573.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;573.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;-8162.7890625
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;-8159.7734375
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;573.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;579.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;-8177.6328125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;-8175.6484375
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;579.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;579.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;-8174.25
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;-8157.59375
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;579.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;588.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;-8146.0078125
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;-8141.1953125
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;588.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;588.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;-8147.6953125
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;-8145.796875
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;594.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;594.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;-8141.2109375
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;-8138.8125
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;594.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;594.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;-8128.5546875
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;-8172.69921875
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;594.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;592.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;-8208.234375
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;592.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;-8259.5625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;592.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;-8258.0390625
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;-8254.3125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;592.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;-8256.7890625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;592.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;592.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;-8252.2890625
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;593.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;-8257.8671875
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;-8267.2109375
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;593.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;-8271.703125
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;593.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;593.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;-8246.4765625
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;593.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;-8257.90625
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;-8259.21875
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;593.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;-8261.28125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;595.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;595.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;-8262.734375
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;595.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;-8255.2421875
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;-8265.2734375
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;595.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;-8270.5078125
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;595.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;597.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;-8282.4375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;597.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;-8299.0546875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;-8325.546875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;597.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;-8333.3671875
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;597.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;601.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;-8328.265625
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;601.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;-8332.9609375
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;-8332.1484375
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;601.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;-8328.34375
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;601.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;601.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;-8329.140625
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;601.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;-8318.8359375
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;-8322.4140625
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;601.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;-8323.109375
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;603.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;603.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;-8321.8828125
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;603.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;-8319.4453125
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;-8321.328125
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;603.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;-8364.0625
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;603.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;603.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;-8370.8046875
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;603.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;-8380.8125
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;-8391.28125
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;605.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;-8393.5390625
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;605.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;617.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;-8386.2734375
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;617.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;-8372.15625
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;-8360.59375
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;617.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;-8337.390625
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;619.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;619.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;-8358.90625
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;619.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;-8386.8046875
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;-8382.1640625
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;619.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;-8376.3359375
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;619.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;619.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;-8418.1796875
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;619.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;-8412.3984375
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;-8418.5703125
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;619.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;-8413.5078125
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;619.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;620.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;-8417.46875
