day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;42900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;500.0
-1;42900;KELP;2019;25;;;;;2022;25;;;;;2020.5;-3755.5
-1;43000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;504.0
-1;43000;KELP;2020;2;2019;23;;;2023;23;;;;;2021.5;-3779.84375
-1;43100;KELP;2020;21;;;;;2023;21;;;;;2021.5;-3797.734375
-1;43100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;504.0
-1;43200;KELP;2019;21;;;;;2023;21;;;;;2021.0;-3785.25
-1;43200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;504.0
-1;43300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;504.0
-1;43300;KELP;2019;25;;;;;2021;2;2023;25;;;2020.0;-3784.96875
-1;43400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;504.0
-1;43400;KELP;2021;4;2020;24;;;2023;24;;;;;2022.0;-3792.09375
-1;43500;KELP;2020;22;;;;;2022;7;2023;23;;;2021.0;-3795.65625
-1;43500;RAINFOREST_RESIN;9998;7;9995;23;;;10005;23;;;;;10001.5;504.0
-1;43600;KELP;2020;5;2019;21;;;2023;23;;;;;2021.5;-3789.34375
-1;43600;RAINFOREST_RESIN;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;504.0
-1;43700;KELP;2020;24;;;;;2023;24;;;;;2021.5;-3793.9765625
-1;43700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;504.0
-1;43800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;504.0
-1;43800;KELP;2020;35;;;;;2023;28;;;;;2021.5;-3801.5546875
-1;43900;KELP;2020;36;;;;;2023;30;;;;;2021.5;-3792.3984375
-1;43900;RAINFOREST_RESIN;10002;4;9998;2;9996;1;10004;1;10005;29;;;10003.0;504.0
-1;44000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;512.0
-1;44000;KELP;2020;22;;;;;2022;3;2023;22;;;2021.0;-3849.5
-1;44100;KELP;2019;24;;;;;2023;24;;;;;2021.0;-3888.330078125
-1;44100;RAINFOREST_RESIN;9995;24;;;;;9998;1;10002;2;10005;24;9996.5;512.0
-1;44200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;514.0
-1;44200;KELP;2019;21;;;;;2023;21;;;;;2021.0;-3939.30859375
-1;44300;KELP;2019;27;;;;;2023;27;;;;;2021.0;-3959.2578125
-1;44300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;514.0
-1;44400;RAINFOREST_RESIN;9998;7;9995;28;;;10005;28;;;;;10001.5;514.0
-1;44400;KELP;2018;28;;;;;2022;28;;;;;2020.0;-4000.234375
-1;44500;KELP;2021;1;2019;2;2018;21;2022;21;;;;;2021.5;-3998.109375
-1;44500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;514.0
-1;44600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;514.0
-1;44600;KELP;2019;24;;;;;2022;24;;;;;2020.5;-3989.0859375
-1;44700;KELP;2019;29;;;;;2022;29;;;;;2020.5;-3991.4140625
-1;44700;RAINFOREST_RESIN;9995;29;;;;;10002;10;10005;29;;;9998.5;514.0
-1;44800;RAINFOREST_RESIN;9995;29;;;;;9998;1;10002;10;10005;29;9996.5;514.0
-1;44800;KELP;2018;29;;;;;2022;29;;;;;2020.0;-4001.4609375
-1;44900;KELP;2019;1;2018;26;;;2022;26;;;;;2020.5;-4005.1328125
-1;44900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;516.0
-1;45000;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;516.0
-1;45000;KELP;2018;26;;;;;2022;26;;;;;2020.0;-4004.1484375
-1;45100;KELP;2019;27;;;;;2021;5;2022;27;;;2020.0;-3993.2890625
-1;45100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;518.0
-1;45200;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;518.0
-1;45200;KELP;2019;29;;;;;2021;6;2022;29;;;2020.0;-3995.5390625
-1;45300;KELP;2018;26;;;;;2021;22;;;;;2019.5;-4020.6328125
-1;45300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;518.0
-1;45400;RAINFOREST_RESIN;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;518.0
-1;45400;KELP;2018;22;;;;;2020;2;2021;23;;;2019.0;-4035.6875
-1;45500;KELP;2018;25;;;;;2019;3;2021;25;;;2018.5;-4031.3515625
-1;45500;RAINFOREST_RESIN;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;520.0
-1;45600;RAINFOREST_RESIN;9995;26;;;;;10002;5;10005;26;;;9998.5;520.0
-1;45600;KELP;2018;33;;;;;2021;26;;;;;2019.5;-4026.4375
-1;45700;KELP;2018;24;;;;;2021;24;;;;;2019.5;-4025.765625
-1;45700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;520.0
-1;45800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;520.0
-1;45800;KELP;2018;27;;;;;2021;28;;;;;2019.5;-4022.5546875
-1;45900;KELP;2019;4;2018;31;;;2022;31;;;;;2020.5;-4862.1796875
-1;45900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;520.0
-1;46000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;522.0
-1;46000;KELP;2019;2;2018;24;;;2022;26;;;;;2020.5;-4874.0546875
-1;46100;KELP;2019;25;;;;;2022;25;;;;;2020.5;-4878.21875
-1;46100;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;522.0
-1;46200;RAINFOREST_RESIN;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;522.0
-1;46200;KELP;2018;28;;;;;2021;1;2022;27;;;2019.5;-4856.9765625
-1;46300;KELP;2018;29;;;;;2021;29;;;;;2019.5;-4844.8984375
-1;46300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;522.0
-1;46400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;522.0
-1;46400;KELP;2018;22;;;;;2022;22;;;;;2020.0;-4855.75
-1;46500;KELP;2019;6;2018;31;;;2021;31;;;;;2020.0;-4852.8984375
-1;46500;RAINFOREST_RESIN;10000;6;9996;1;9995;30;10004;1;10005;30;;;10002.0;522.0
-1;46600;KELP;2019;3;2018;28;;;2021;1;2022;27;;;2020.0;-4857.3515625
-1;46600;RAINFOREST_RESIN;9998;10;9996;1;9995;27;10004;1;10005;27;;;10001.0;522.0
-1;46700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;520.0
-1;46700;KELP;2019;26;;;;;2022;26;;;;;2020.5;-4876.3125
-1;46800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;520.0
-1;46800;KELP;2019;22;;;;;2022;22;;;;;2020.5;-4888.7109375
-1;46900;KELP;2021;1;2019;32;;;2022;32;;;;;2021.5;-4877.625
-1;46900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;520.0
-1;47000;KELP;2019;21;;;;;2022;21;;;;;2020.5;-4881.328125
-1;47000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;520.0
-1;47100;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;520.0
-1;47100;KELP;2019;22;;;;;2022;26;;;;;2020.5;-4877.671875
-1;47200;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;522.0
-1;47200;KELP;2019;30;;;;;2022;30;;;;;2020.5;-4879.0546875
-1;47300;KELP;2019;25;;;;;2021;1;2022;25;;;2020.0;-4883.046875
-1;47300;RAINFOREST_RESIN;10002;1;9998;3;9995;25;10005;25;;;;;10003.5;524.0
-1;47400;KELP;2019;25;;;;;2022;24;;;;;2020.5;-4892.8046875
-1;47400;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;526.0
-1;47500;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;526.0
-1;47500;KELP;2019;30;;;;;2021;6;2022;30;;;2020.0;-5720.3125
-1;47600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;526.0
-1;47600;KELP;2019;28;;;;;2022;28;;;;;2020.5;-5711.6640625
-1;47700;KELP;2019;23;;;;;2022;23;;;;;2020.5;-5709.671875
-1;47700;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;526.0
-1;47800;KELP;2019;23;;;;;2022;1;2023;22;;;2020.5;-5707.09375
-1;47800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;526.0
-1;47900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;526.0
-1;47900;KELP;2019;27;;;;;2023;27;;;;;2021.0;-5706.234375
-1;48000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;528.0
-1;48000;KELP;2019;27;;;;;2023;27;;;;;2021.0;-5707.1796875
-1;48100;KELP;2019;22;;;;;2022;21;;;;;2020.5;-5716.1953125
-1;48100;RAINFOREST_RESIN;9995;21;;;;;10002;9;10005;21;;;9998.5;528.0
-1;48200;KELP;2019;25;;;;;2022;25;;;;;2020.5;-5718.9609375
-1;48200;RAINFOREST_RESIN;9998;5;9995;25;;;10005;25;;;;;10001.5;528.0
-1;48300;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10000;5;10004;1;9997.0;528.0
-1;48300;KELP;2018;29;;;;;2019;5;2022;29;;;2018.5;-5752.390625
-1;48400;RAINFOREST_RESIN;9995;27;;;;;10002;7;10005;27;;;9998.5;530.0
-1;48400;KELP;2019;1;2018;27;;;2022;27;;;;;2020.5;-5745.6796875
-1;48500;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;-5748.296875
-1;48500;RAINFOREST_RESIN;9995;29;;;;;9998;1;10005;29;;;9996.5;530.0
-1;48600;KELP;2019;1;2018;29;;;2022;29;;;;;2020.5;-5747.40625
-1;48600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;532.0
-1;48700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;533.0
-1;48700;KELP;2018;23;;;;;2022;23;;;;;2020.0;-5750.609375
-1;48800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;533.0
-1;48800;KELP;2019;29;;;;;2022;24;;;;;2020.5;-5735.8828125
-1;48900;KELP;2019;34;;;;;2022;27;;;;;2020.5;-5730.203125
-1;48900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;533.0
-1;49000;KELP;2019;39;;;;;2022;32;;;;;2020.5;-5734.734375
-1;49000;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49100;KELP;2019;40;;;;;2022;32;;;;;2020.5;-5720.84375
-1;49200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;533.0
-1;49200;KELP;2019;21;;;;;2022;21;;;;;2020.5;-5731.984375
-1;49300;KELP;2019;21;;;;;2022;22;;;;;2020.5;-5725.78125
-1;49300;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;533.0
-1;49400;KELP;2021;9;2020;5;2019;20;2022;20;;;;;2021.5;-6100.421875
-1;49400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;533.0
-1;49500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;533.0
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;-6109.6015625
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;533.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;-6117.84375
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;-6115.390625
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;533.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;-6138.4375
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;533.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;533.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;-6132.8828125
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;537.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;-6127.546875
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;-6121.1015625
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;537.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;-6136.25
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;537.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;537.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;-6140.8984375
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;537.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;-6139.953125
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;-6138.2421875
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;537.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;-6142.1171875
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;537.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;540.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;-6145.78125
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;540.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;-6152.78125
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;-6155.9375
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;540.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;-6151.4609375
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;540.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;540.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;-6161.0390625
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;540.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;-6154.890625
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;-6172.34375
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;540.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;-6162.265625
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;540.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;540.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;-6161.109375
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;540.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;-6163.5703125
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;-6155.9375
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;540.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;-6145.25
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;540.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;540.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;-6135.6015625
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;541.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;-6141.140625
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;-6142.15625
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;541.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;-6133.578125
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;541.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;541.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;-6138.5390625
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;543.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;-6160.4296875
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;-6157.6875
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;543.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;545.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;-6140.65625
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;-6132.96875
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;545.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;545.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;-6145.2421875
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;-6146.875
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;545.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;557.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;-6154.890625
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;-6137.3671875
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;559.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;559.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;-6139.5859375
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;-6147.3125
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;559.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;559.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;-6158.453125
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;-6152.59375
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;559.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;559.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;-6146.6484375
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;-6140.828125
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;573.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;573.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;-6139.7890625
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;-6136.7734375
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;573.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;579.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;-6154.6328125
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;-6152.6484375
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;579.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;579.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;-6151.25
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;-6134.59375
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;579.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;588.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;-6123.0078125
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;-6118.1953125
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;588.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;588.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;-6124.6953125
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;-6122.796875
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;594.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;594.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;-6121.1015625
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;-6118.5
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;594.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;594.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;-6107.3359375
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;-6099.6875
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;594.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;592.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;-6146.37109375
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;592.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;-6256.5625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;592.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;-6255.0390625
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;-6251.3125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;592.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;-6253.7890625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;592.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;592.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;-6249.2890625
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;593.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;-6254.8671875
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;-6264.2109375
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;593.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;-6268.703125
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;593.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;593.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;-6243.4765625
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;593.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;-6254.90625
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;-6256.21875
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;593.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;-6258.28125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;595.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;595.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;-6259.734375
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;595.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;-6252.2421875
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;-6262.2734375
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;595.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;-6267.5078125
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;595.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;597.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;-6279.4375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;597.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;-6296.0546875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;-6322.546875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;597.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;-6330.3671875
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;597.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;601.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;-6325.265625
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;601.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;-6329.9609375
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;-6329.1484375
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;601.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;-6325.34375
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;601.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;601.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;-6326.140625
